household_key,recency,frequency,monetary,avg_basket_value,total_quantity,avg_quantity,total_discount,discount_rate,unique_products,shopping_days,spend_per_day,coupon_redemptions,coupon_rate,classification_1,classification_2,classification_3,HOMEOWNER_DESC,classification_5,classification_4,KID_CATEGORY_DESC,campaigns_received,campaign_types,coupon_redeemer,campaign_rate,coupon_per_campaign,unique_departments,unique_categories,unique_brands,category_diversity
672,1,121,2731.15,22.571487603305787,58825,486.1570247933884,797.95,0.2921663035717555,635,111,24.604954954954955,0.0,0.0,Age Group3,Y,Level3,Unknown,Group5,2,None/Unknown,3.0,1.0,0,0.024793388429752067,0.0,11.0,113.0,2.0,0.9338842975206612
673,0,50,704.61,14.0922,320,6.4,124.12,0.17615418458438,172,43,16.386279069767443,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.02,0.0,12.0,132.0,2.0,2.64
674,0,139,4727.57,34.01129496402878,2191,15.762589928057555,815.33,0.1724628085887676,968,108,43.7737962962963,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,11.0,65.0,2.0,0.4676258992805755
675,0,223,4832.38,21.66986547085202,273895,1228.2286995515694,614.66,0.12719612282146683,490,158,30.584683544303797,0.0,0.0,Age Group3,Y,Level5,Unknown,Group5,2,None/Unknown,9.0,3.0,0,0.04035874439461883,0.0,16.0,151.0,2.0,0.6771300448430493
676,3,376,10741.1,28.566755319148935,5404,14.372340425531915,2013.73,0.1874789360493804,1348,303,35.44917491749175,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,2.0,0,0.010638297872340425,0.0,12.0,117.0,2.0,0.31117021276595747
677,1,45,1600.99,35.577555555555556,663,14.733333333333333,236.88,0.14795845070862404,436,42,38.118809523809524,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,14.0,3.0,0,0.3111111111111111,0.0,15.0,192.0,2.0,4.266666666666667
678,167,57,459.17,8.05561403508772,52780,925.9649122807018,107.4,0.23390029836444018,99,47,9.769574468085107,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,14.0,133.0,2.0,2.3333333333333335
679,2,262,6494.31,24.787442748091603,2258,8.618320610687023,824.86,0.12701272344560083,1138,180,36.0795,4.0,0.015267175572519083,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,1,0.0,0.0,10.0,55.0,2.0,0.2099236641221374
680,11,96,3513.02,36.59395833333333,2049,21.34375,923.14,0.2627767561812913,753,83,42.3255421686747,2.0,0.020833333333333332,Age Group4,Y,Level5,Homeowner,Group6,1,None/Unknown,8.0,3.0,1,0.08333333333333333,0.25,17.0,193.0,2.0,2.0104166666666665
681,0,66,2773.19,42.0180303030303,24822,376.09090909090907,258.77,0.09331131296449215,319,66,42.0180303030303,3.0,0.045454545454545456,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,1.0,1,0.045454545454545456,1.0,14.0,134.0,2.0,2.0303030303030303
682,142,217,4438.29,20.45294930875576,498949,2299.304147465438,983.14,0.22151324045972662,736,159,27.91377358490566,0.0,0.0,Age Group6,X,Level8,Homeowner,Group5,2,None/Unknown,5.0,2.0,0,0.02304147465437788,0.0,9.0,90.0,2.0,0.4147465437788018
683,114,9,170.06,18.895555555555557,104,11.555555555555555,30.53,0.1795248735740327,60,8,21.2575,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,1.0,0,0.3333333333333333,0.0,16.0,160.0,2.0,17.77777777777778
684,0,107,2052.67,19.183831775700934,44154,412.6542056074766,281.75,0.137260251282476,633,97,21.161546391752577,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,7.0,37.0,2.0,0.34579439252336447
685,3,201,6019.77,29.949104477611943,41857,208.24378109452735,956.59,0.15890806459383,893,185,32.5392972972973,0.0,0.0,Age Group3,X,Level1,Unknown,Group3,2,None/Unknown,6.0,2.0,0,0.029850746268656716,0.0,14.0,136.0,2.0,0.6766169154228856
686,55,21,534.57,25.455714285714286,193,9.19047619047619,89.28,0.16701273921095458,126,18,29.698333333333338,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,1.0,0,0.09523809523809523,0.0,18.0,149.0,2.0,7.095238095238095
687,3,69,3205.8,46.46086956521739,1458,21.130434782608695,740.9,0.23111235884958511,656,60,53.43,5.0,0.07246376811594203,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,1,0.0,0.0,11.0,71.0,2.0,1.0289855072463767
688,19,28,3207.61,114.5575,1091,38.964285714285715,451.92,0.14088994609693822,707,28,114.5575,0.0,0.0,Age Group3,X,Level8,Homeowner,Group4,3,1,3.0,2.0,0,0.10714285714285714,0.0,13.0,121.0,2.0,4.321428571428571
689,324,3,28.96,9.653333333333334,20,6.666666666666667,3.84,0.13259668508287292,20,3,9.653333333333334,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,2.0,0,1.0,0.0,18.0,147.0,2.0,49.0
690,1,273,4963.14,18.18,195240,715.1648351648352,669.08,0.13480981797813482,793,205,24.210439024390247,0.0,0.0,Age Group6,Z,Level2,Homeowner,Group3,1,None/Unknown,0.0,0.0,0,0.0,0.0,4.0,11.0,2.0,0.040293040293040296
691,7,54,2511.33,46.50611111111111,1079,19.98148148148148,377.59000000000003,0.15035459298459383,540,53,47.38358490566038,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.09259259259259259,0.0,19.0,165.0,2.0,3.0555555555555554
692,1,124,3891.14,31.38016129032258,193809,1562.975806451613,363.18,0.09333511515905366,467,110,35.374,3.0,0.024193548387096774,Age Group6,Y,Level4,Homeowner,Group3,1,None/Unknown,3.0,1.0,1,0.024193548387096774,1.0,14.0,131.0,2.0,1.0564516129032258
693,15,209,6378.8,30.520574162679427,2564,12.267942583732058,1102.55,0.17284598984134947,1294,184,34.667391304347824,0.0,0.0,Age Group4,Y,Level2,Unknown,Group5,2,None/Unknown,4.0,2.0,0,0.019138755980861243,0.0,16.0,139.0,2.0,0.6650717703349283
694,0,154,1756.64,11.406753246753247,765,4.967532467532467,186.95,0.10642476546133527,264,127,13.831811023622048,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9.0,3.0,0,0.05844155844155844,0.0,20.0,198.0,2.0,1.2857142857142858
695,1,226,8523.93,37.71650442477876,521059,2305.570796460177,1107.83,0.12996704571717504,1229,191,44.6279057591623,0.0,0.0,Age Group3,Z,Level4,Unknown,Group1,3,2,2.0,1.0,0,0.008849557522123894,0.0,11.0,96.0,2.0,0.4247787610619469
696,3,326,14715.53,45.139662576687115,891777,2735.51226993865,2363.14,0.16058816773843687,1805,253,58.16415019762846,4.0,0.012269938650306749,Age Group3,Y,Level5,Homeowner,Group5,2,None/Unknown,8.0,3.0,1,0.024539877300613498,0.5,16.0,182.0,2.0,0.558282208588957
697,12,62,2823.59,45.54177419354839,130076,2098.0,324.39,0.11488565974521796,644,54,52.2887037037037,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,1.0,0,0.03225806451612903,0.0,20.0,211.0,2.0,3.403225806451613
698,2,127,1204.49,9.484173228346457,17596,138.5511811023622,175.84,0.14598709827395828,432,106,11.363113207547169,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,2.0,0,0.031496062992125984,0.0,17.0,147.0,2.0,1.1574803149606299
699,5,150,10353.0,69.02,783402,5222.68,1217.45,0.11759393412537429,1152,124,83.49193548387096,1.0,0.006666666666666667,Age Group4,X,Level5,Homeowner,Group5,2,None/Unknown,3.0,1.0,1,0.02,0.3333333333333333,15.0,126.0,2.0,0.84
700,6,39,2981.04,76.43692307692308,15362,393.8974358974359,563.83,0.18913868985320562,488,35,85.17257142857143,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,3.0,0,0.1794871794871795,0.0,17.0,171.0,2.0,4.384615384615385
701,9,39,2593.56,66.50153846153846,837,21.46153846153846,342.08,0.13189592683415846,479,38,68.25157894736842,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,2.0,0,0.05128205128205128,0.0,14.0,126.0,2.0,3.230769230769231
702,3,276,8205.68,29.73072463768116,409496,1483.6811594202898,1469.98,0.1791417652162892,889,229,35.83266375545852,4.0,0.014492753623188406,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,1,0.0,0.0,15.0,135.0,2.0,0.4891304347826087
703,3,219,9475.69,43.26799086757991,1007809,4601.867579908676,1081.86,0.11417216054978581,1020,168,56.40291666666667,5.0,0.0228310502283105,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,1,0.0228310502283105,1.0,18.0,170.0,2.0,0.776255707762557
704,187,9,76.53,8.503333333333334,3745,416.1111111111111,18.13,0.23690056187116162,32,8,9.56625,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9.0,3.0,0,1.0,0.0,19.0,159.0,2.0,17.666666666666668
705,18,93,1385.93,14.90247311827957,678,7.290322580645161,271.32,0.19576746300318196,274,89,15.572247191011236,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,6.0,20.0,2.0,0.21505376344086022
706,0,133,4024.6,30.260150375939848,186998,1406.0,755.54,0.1877304576852358,954,121,33.26115702479339,0.0,0.0,Age Group4,Z,Level5,Homeowner,Group5,2,None/Unknown,3.0,2.0,0,0.022556390977443608,0.0,10.0,75.0,2.0,0.5639097744360902
707,0,498,19194.420000000002,38.54301204819277,1640193,3293.5602409638554,2179.34,0.11354028931324833,1877,347,55.31533141210375,0.0,0.0,Age Group2,X,Level7,Homeowner,Group4,5+,3+,7.0,2.0,0,0.014056224899598393,0.0,16.0,171.0,2.0,0.3433734939759036
708,5,68,2828.06,41.58911764705882,1248,18.352941176470587,416.38,0.1472316711809509,617,60,47.13433333333333,0.0,0.0,Age Group3,X,Level7,Homeowner,Group4,4,2,9.0,3.0,0,0.1323529411764706,0.0,21.0,204.0,2.0,3.0
709,5,156,5536.4,35.48974358974359,3011,19.30128205128205,1535.59,0.2773625460588108,1235,147,37.6625850340136,1.0,0.00641025641025641,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,2.0,1,0.02564102564102564,0.25,17.0,139.0,2.0,0.8910256410256411
710,1,229,3724.48,16.26410480349345,84101,367.2532751091703,681.95,0.18309938568605552,944,187,19.917005347593584,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8.0,3.0,0,0.034934497816593885,0.0,15.0,163.0,2.0,0.7117903930131004
711,2,36,429.79,11.938611111111111,9680,268.8888888888889,67.91,0.15800739896228388,99,33,13.023939393939395,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8.0,2.0,0,0.2222222222222222,0.0,14.0,150.0,2.0,4.166666666666667
712,1,256,11711.02,45.746171875,161442,630.6328125,1845.22,0.15756270589581436,1249,226,51.81867256637168,10.0,0.0390625,Age Group6,X,Level5,Homeowner,Group5,2,None/Unknown,0.0,0.0,1,0.0,0.0,11.0,56.0,2.0,0.21875
713,19,24,540.9,22.537499999999998,18830,784.5833333333334,135.16,0.24987982991310778,129,21,25.757142857142856,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,11.0,3.0,0,0.4583333333333333,0.0,21.0,183.0,2.0,7.625
714,0,294,4117.34,14.004557823129252,2504,8.517006802721088,1409.8,0.3424055336697965,633,234,17.595470085470087,0.0,0.0,Age Group5,Y,Level2,Unknown,Group4,3,1,0.0,0.0,0,0.0,0.0,7.0,53.0,2.0,0.18027210884353742
715,0,178,3712.14,20.854719101123596,30501,171.35393258426967,1150.44,0.3099128804409317,842,134,27.702537313432835,1.0,0.0056179775280898875,Age Group5,X,Level2,Homeowner,Group5,2,None/Unknown,5.0,2.0,1,0.028089887640449437,0.2,13.0,125.0,2.0,0.702247191011236
716,3,81,1290.68,15.934320987654322,19133,236.20987654320987,545.09,0.4223277652090371,318,75,17.20906666666667,2.0,0.024691358024691357,Age Group4,X,Level6,Homeowner,Group4,5+,3+,3.0,1.0,1,0.037037037037037035,0.6666666666666666,17.0,158.0,2.0,1.9506172839506173
717,20,51,616.72,12.092549019607844,46013,902.2156862745098,56.44,0.09151640939162017,125,46,13.406956521739131,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.0196078431372549,0.0,14.0,109.0,2.0,2.1372549019607843
718,4,599,19299.86,32.220133555926544,869732,1451.9732888146912,3790.4900000000002,0.19639987025812622,2844,375,51.46629333333333,5.0,0.008347245409015025,Age Group4,X,Level3,Homeowner,Group4,5+,3+,0.0,0.0,1,0.0,0.0,12.0,64.0,2.0,0.10684474123539232
719,8,34,1098.51,32.30911764705883,591,17.38235294117647,298.89,0.27208673566922464,271,34,32.30911764705883,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,15.0,3.0,0,0.4411764705882353,0.0,21.0,221.0,2.0,6.5
720,5,86,1678.8,19.52093023255814,408,4.744186046511628,109.08,0.06497498213009292,146,81,20.725925925925925,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,7.0,60.0,2.0,0.6976744186046512
721,9,46,553.57,12.03413043478261,10270,223.2608695652174,49.839999999999996,0.09003378073233737,139,46,12.03413043478261,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,1.0,0,0.043478260869565216,0.0,10.0,55.0,2.0,1.1956521739130435
722,6,136,6437.62,47.33544117647059,157887,1160.9338235294117,1195.41,0.18569129585157249,1069,127,50.68992125984252,0.0,0.0,Age Group3,X,Level5,Homeowner,Group5,2,None/Unknown,0.0,0.0,0,0.0,0.0,8.0,48.0,2.0,0.35294117647058826
723,6,23,1230.83,53.514347826086954,571,24.82608695652174,254.41,0.20669791929023507,281,23,53.514347826086954,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.21739130434782608,0.0,17.0,167.0,2.0,7.260869565217392
724,51,26,639.3,24.588461538461537,12890,495.7692307692308,62.5,0.09776317847645863,120,25,25.572,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,8.0,87.0,2.0,3.3461538461538463
725,0,133,4828.58,36.30511278195489,3299,24.804511278195488,1599.53,0.3312630214265892,815,122,39.57852459016394,5.0,0.03759398496240601,Age Group4,Y,Level3,Unknown,Group3,1,None/Unknown,0.0,0.0,1,0.0,0.0,11.0,65.0,2.0,0.48872180451127817
726,0,71,2220.15,31.269718309859154,16286,229.38028169014083,506.35,0.22807017543859648,642,70,31.716428571428573,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,6.0,2.0,0,0.08450704225352113,0.0,12.0,112.0,2.0,1.5774647887323943
727,0,118,4923.13,41.7214406779661,2281,19.33050847457627,950.35,0.1930377625616224,765,98,50.23602040816326,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,3.0,0,0.03389830508474576,0.0,17.0,142.0,2.0,1.2033898305084745
728,5,475,10732.91,22.5956,821520,1729.5157894736842,1551.7,0.14457402512459344,1162,320,33.54034375,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,2.0,0,0.00631578947368421,0.0,12.0,119.0,2.0,0.2505263157894737
729,9,32,1159.32,36.22875,463,14.46875,230.79,0.1990735948659559,294,31,37.39741935483871,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,0,0.15625,0.0,17.0,178.0,2.0,5.5625
730,6,92,1111.69,12.08358695652174,467,5.076086956521739,183.96,0.16547778607345573,158,91,12.216373626373628,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.010869565217391304,0.0,11.0,112.0,2.0,1.2173913043478262
731,9,233,3151.31,13.524935622317596,199652,856.8755364806867,620.3,0.19683877498564087,680,155,20.331032258064514,0.0,0.0,Age Group4,Y,Level4,Homeowner,Group5,2,None/Unknown,1.0,1.0,0,0.004291845493562232,0.0,9.0,50.0,2.0,0.2145922746781116
732,2,104,3967.82,38.152115384615385,114254,1098.5961538461538,1221.83,0.307934835753638,735,88,45.08886363636364,0.0,0.0,Age Group5,X,Level6,Homeowner,Group4,4,2,4.0,2.0,0,0.038461538461538464,0.0,15.0,165.0,2.0,1.5865384615384615
733,7,76,2678.56,35.24421052631579,1717,22.592105263157894,551.71,0.20597261214981186,409,70,38.265142857142855,0.0,0.0,Age Group4,X,Level6,Homeowner,Group5,2,None/Unknown,8.0,2.0,0,0.10526315789473684,0.0,16.0,136.0,2.0,1.7894736842105263
734,14,76,1319.76,17.365263157894738,36724,483.2105263157895,229.61,0.17397860217009153,243,67,19.697910447761195,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,1.0,0,0.02631578947368421,0.0,15.0,114.0,2.0,1.5
735,24,92,1062.25,11.546195652173912,536,5.826086956521739,119.04,0.11206401506236763,281,70,15.175,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.010869565217391304,0.0,12.0,99.0,2.0,1.076086956521739
736,6,60,3061.62,51.027,1237,20.616666666666667,384.93,0.12572755599976485,635,57,53.71263157894737,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,87.0,2.0,1.45
737,60,52,1593.51,30.644423076923076,12699,244.21153846153845,280.07,0.17575666296414832,420,49,32.52061224489796,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,13.0,152.0,2.0,2.923076923076923
738,0,101,2593.12,25.674455445544552,2318,22.95049504950495,527.65,0.20348074905904856,649,84,30.87047619047619,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.009900990099009901,0.0,15.0,121.0,2.0,1.198019801980198
739,422,6,160.06,26.676666666666666,69,11.5,38.410000000000004,0.23997251030863428,61,5,32.012,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,3.0,0,0.8333333333333334,0.0,13.0,128.0,2.0,21.333333333333332
740,0,113,6644.85,58.80398230088496,3408,30.15929203539823,1256.14,0.1890396321963626,1164,108,61.526388888888896,2.0,0.017699115044247787,Age Group4,X,Level10,Homeowner,Group3,2,None/Unknown,0.0,0.0,1,0.0,0.0,7.0,32.0,2.0,0.2831858407079646
741,6,88,3414.6,38.80227272727273,55633,632.1931818181819,673.0600000000001,0.19711239969542554,681,81,42.15555555555555,0.0,0.0,Age Group6,Y,Level5,Homeowner,Group4,3,1,6.0,2.0,0,0.06818181818181818,0.0,18.0,186.0,2.0,2.1136363636363638
742,8,328,3950.96,12.04560975609756,56595,172.54573170731706,584.46,0.14792860469354285,913,271,14.579188191881919,0.0,0.0,Age Group3,X,Level2,Renter,Group1,4,2,2.0,2.0,0,0.006097560975609756,0.0,15.0,161.0,2.0,0.49085365853658536
743,13,71,1988.97,28.013661971830988,19076,268.67605633802816,385.88,0.1940099649567364,443,57,34.89421052631579,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9.0,3.0,0,0.1267605633802817,0.0,17.0,149.0,2.0,2.0985915492957745
744,6,158,4730.31,29.93867088607595,271809,1720.3101265822784,1091.79,0.2308072832435929,1080,146,32.39938356164384,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,2.0,0,0.012658227848101266,0.0,13.0,103.0,2.0,0.6518987341772152
745,1,180,6713.51,37.29727777777778,3423,19.016666666666666,833.71,0.12418392167435514,1203,178,37.71634831460674,2.0,0.011111111111111112,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,2.0,1,0.03888888888888889,0.2857142857142857,20.0,174.0,2.0,0.9666666666666667
746,123,39,569.0500000000001,14.591025641025643,45754,1173.179487179487,37.8,0.06642650030753008,101,32,17.782812500000002,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,9.0,2.0,0,0.23076923076923078,0.0,14.0,143.0,2.0,3.6666666666666665
747,2,136,1166.73,8.578897058823529,689,5.0661764705882355,303.37,0.26001731334584693,335,121,9.642396694214876,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,9.0,54.0,2.0,0.39705882352941174
748,9,84,2709.18,32.25214285714286,8756,104.23809523809524,729.99,0.2694505348481829,661,65,41.67969230769231,0.0,0.0,Age Group4,Z,Level1,Homeowner,Group4,3,1,3.0,1.0,0,0.03571428571428571,0.0,12.0,104.0,2.0,1.2380952380952381
749,6,77,1066.62,13.85220779220779,13216,171.63636363636363,238.67,0.22376291462751496,271,66,16.16090909090909,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,2.0,0,0.03896103896103896,0.0,15.0,120.0,2.0,1.5584415584415585
750,2,49,598.62,12.216734693877552,415,8.46938775510204,132.56,0.2214426514316261,224,43,13.92139534883721,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,1.0,0,0.061224489795918366,0.0,11.0,91.0,2.0,1.8571428571428572
751,56,27,521.04,19.297777777777778,258,9.555555555555555,108.36,0.20796867802855828,179,23,22.65391304347826,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,11.0,64.0,2.0,2.3703703703703702
752,2,106,3792.56,35.7788679245283,310934,2933.3396226415093,578.76,0.15260404581601872,750,100,37.9256,0.0,0.0,Age Group3,X,Level6,Renter,Group3,2,None/Unknown,0.0,0.0,0,0.0,0.0,9.0,57.0,2.0,0.5377358490566038
753,0,50,2177.13,43.5426,1021,20.42,589.3100000000001,0.2706820447102378,575,47,46.32191489361703,0.0,0.0,Age Group4,X,Level6,Homeowner,Group4,4,2,3.0,1.0,0,0.06,0.0,15.0,166.0,2.0,3.32
754,12,32,1535.13,47.9728125,704,22.0,99.3,0.06468507553106251,224,32,47.9728125,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,14.0,143.0,2.0,4.46875
755,2,307,10617.05,34.58322475570032,3141769,10233.775244299673,528.27,0.04975675917510043,675,246,43.15873983739837,12.0,0.03908794788273615,Age Group3,Y,Level5,Homeowner,Group6,1,None/Unknown,4.0,2.0,1,0.013029315960912053,3.0,12.0,90.0,2.0,0.2931596091205212
756,70,24,690.42,28.7675,11086,461.9166666666667,150.94,0.21862054981026044,259,21,32.87714285714286,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,2.0,0,0.2916666666666667,0.0,13.0,148.0,2.0,6.166666666666667
757,43,40,2023.3700000000001,50.584250000000004,42478,1061.95,312.15,0.15427232784908343,464,39,51.88128205128206,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,8.0,80.0,2.0,2.0
758,24,17,344.92,20.289411764705882,9116,536.2352941176471,51.57,0.14951293053461673,96,17,20.289411764705882,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.058823529411764705,0.0,13.0,124.0,2.0,7.294117647058823
759,6,41,1274.09,31.075365853658536,406,9.902439024390244,75.16,0.05899112307607783,258,41,31.075365853658536,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0,0.0,0.0,10.0,50.0,2.0,1.2195121951219512
760,162,70,1872.52,26.750285714285713,6308,90.11428571428571,216.23,0.11547540213188644,238,67,27.948059701492536,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,1.0,0,0.014285714285714285,0.0,12.0,93.0,2.0,1.3285714285714285
761,0,178,9036.01,50.76410112359551,337821,1897.870786516854,1686.45,0.18663657964079278,1314,155,58.296838709677424,11.0,0.06179775280898876,Age Group2,X,Level8,Homeowner,Group1,5+,3+,3.0,1.0,1,0.016853932584269662,3.6666666666666665,11.0,87.0,2.0,0.4887640449438202
762,0,886,8982.79,10.138589164785554,349858,394.8735891647855,1118.37,0.12450140769181955,1674,441,20.369138321995468,0.0,0.0,Age Group3,X,Level8,Renter,Group3,2,None/Unknown,6.0,2.0,0,0.006772009029345372,0.0,20.0,196.0,2.0,0.22121896162528218
763,92,40,2815.58,70.3895,4994,124.85,490.6,0.17424473820669278,565,39,72.19435897435898,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,11.0,2.0,0,0.275,0.0,20.0,213.0,2.0,5.325
764,8,112,3196.78,28.542678571428574,169505,1513.4375,868.54,0.2716921402160924,771,90,35.51977777777778,3.0,0.026785714285714284,Age Group3,X,Level5,Homeowner,Group4,5+,3+,2.0,1.0,1,0.017857142857142856,1.5,11.0,97.0,2.0,0.8660714285714286
